shop,domain,source_type,status,page,rank,title,brand,is_henkel,price,url
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,131,John Frieda Frizz Ease Infinite Smooth Conditioner 250ML,John Frieda,False,,https://www.deonlinedrogist.nl/drogist/john-frieda-frizz-ease-infinite-smooth-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,132,John Frieda Violet Crush Purple Conditioner 250ML,John Frieda,False,,https://www.deonlinedrogist.nl/drogist/john-frieda-violet-crush-purple-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,133,Urtekram Aloe Vera Spray Conditioner 250ML,Urtekram,False,,https://www.deonlinedrogist.nl/drogist/urtekram-aloe-vera-spray-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,134,Bee Honest Conditioner Kamille 250ML,,False,,https://www.deonlinedrogist.nl/drogist/bee-honest-conditioner-kamille-p-69495.html
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,135,Bee Honest Conditioner Aloë Vera & Honing 250ML,,False,,https://www.deonlinedrogist.nl/drogist/bee-honest-conditioner-alo-vera-honing-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,136,Vichy Dercos Collagen 17 Filler Conditioner 200ML,,False,,https://www.deonlinedrogist.nl/drogist/vichy-dercos-collagen-17-filler-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,137,Petal Fresh Conditioner Softening Rose & Honeysuckle 475ML,,False,,https://www.deonlinedrogist.nl/drogist/petal-fresh-conditioner-softening-rose-honeysuckle.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,138,Schwarzkopf Gliss Full Hair Wonder Express Repair Conditioner 200ML,Schwarzkopf,True,,https://www.deonlinedrogist.nl/drogist/schwarzkopf-gliss-full-hair-wonder-express-repair-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,139,Faith in Nature Dragon Fruit Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-conditioner-dragon-fruit-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,140,Schwarzkopf Gliss Kur Aqua Revive Conditioner 200ML,Schwarzkopf,True,,https://www.deonlinedrogist.nl/drogist/gliss-aqua-revive-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,141,Faith in Nature Rosemary Stimulating Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-rosemary-stimulating-conditioner-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,142,Garnier Loving Blends Conditioner Argan & Cameliaolie 200ML,Loving Blends,False,,https://www.deonlinedrogist.nl/drogist/loving-blends-conditioner-argan-cameliaolie-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,143,Bee Honest Shampoo Bar & Conditioner - Jasmijn & Propolis 80GR,,False,,https://www.deonlinedrogist.nl/drogist/bee-honest-shampoo-bar-conditioner-jasmijn-propolis-80gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,144,Herbatint Royal Herstellende Conditioner 200ML,,False,,https://www.deonlinedrogist.nl/drogist/herbatint-royal-herstellende-cremespoeling-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,145,Umberto Giannini Curl Jelly Care Conditioner 250ML,,False,,https://www.deonlinedrogist.nl/drogist/umberto-giannini-curl-jelly-care-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,146,Faith in Nature Aloë Vera Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-aloe-vera-conditioner-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,147,Hask Biotin Boost Thickening Conditioner 355ML,,False,,https://www.deonlinedrogist.nl/drogist/hask-biotin-boost-thickening-conditioner-355ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,148,OGX Rosemary Mint Conditioner 385ML,OGX,False,,https://www.deonlinedrogist.nl/drogist/ogx-rosemary-mint-conditioner-385ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,149,Attitude Conditioner Volume & Shine Soy Protein & Cranberries 240ML,,False,,https://www.deonlinedrogist.nl/drogist/attitude-conditioner-volume-shine-soy-protein-cranberries-240ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,3,150,Lovea Conditioner - Monoï & Sheaboter 200ML,,False,,https://www.deonlinedrogist.nl/drogist/lovea-conditioner-monoi-sheaboter-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,151,Foamie Repair Conditioner Bar 80GR,,False,,https://www.deonlinedrogist.nl/drogist/foamie-repair-conditioner-bar-80gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,152,Hask Teatree Oil & Rosemary 5in1 Leave In Spray 175ML,,False,,https://www.deonlinedrogist.nl/drogist/hask-teatree-oil-rosemary-5in1-leave-in-spray-175ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,153,Naturtint Colour fixing Protective Conditioner 150ML,,False,,https://www.deonlinedrogist.nl/drogist/-naturtint-colour-fixing-protective-conditioner-150ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,154,Faith in Nature Jojoba Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-jojobaconditioner-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,155,Dr Organic Virgin Coconut Oil Conditioner 265ML,,False,,https://www.deonlinedrogist.nl/drogist/dr-organic-virgin-coconut-oil-conditioner-265ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,156,Schwarzkopf Gliss Kur Oil Nutritive Nourish Conditioner 200ML,Schwarzkopf,True,,https://www.deonlinedrogist.nl/drogist/schwarzkopf-glisskur-oil-nutritive-nourish-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,157,Syoss Intense Glaze Deep Conditioner 250ML,Syoss,True,,https://www.deonlinedrogist.nl/drogist/syoss-intense-glaze-deep-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,158,Weleda Haarverzorging Combi 2ST,Weleda,False,,https://www.deonlinedrogist.nl/drogist/weleda-haarverzorging-combi-2st.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,159,John Frieda Volume Lift Light Conditioner 250ML,John Frieda,False,,https://www.deonlinedrogist.nl/drogist/john-frieda-volume-lift-light-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,160,Derma Eco Softening Conditioner 250ML,,False,,https://www.deonlinedrogist.nl/drogist/derma-eco-softening-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,161,Garnier Loving Blends Kokosmelk & Macadamia Conditioner 250ML,Loving Blends,False,,https://www.deonlinedrogist.nl/drogist/garnier-loving-blends-kokosmelk-macadamia-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,162,Palmers Coconutoil Deep Conditioning Protein Pack 60GR,,False,,https://www.deonlinedrogist.nl/drogist/palmers-coconutoil-deep-conditioning-protein-pack-60gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,163,Faith in Nature Wild Rose Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-wild-rose-shampoo-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,164,Andrelon Oil & Shine Conditioner 300ML,Andrelon,False,,https://www.deonlinedrogist.nl/drogist/andrelon-oil-and-shine-conditioner-300ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,165,Urtekram Blown Away Intense Moisture Conditioner Wild Lemongrass 180ML,Urtekram,False,,https://www.deonlinedrogist.nl/drogist/urtekram-blown-away-intense-moisture-conditioner-wild-lemongrass-180ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,166,Schwarzkopf Gliss Full Hair Wonder Fullness Conditioner 200ML,Schwarzkopf,True,,https://www.deonlinedrogist.nl/drogist/schwarzkopf-gliss-full-hair-wonder-fullness-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,167,Palmers Coconutoil Moisture Boost Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/palmers-coconutoil-moisture-boost-conditioner-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,168,Shea Moisture Coconut & Hibiscus Curl & Shine Conditioner 384ML,Shea Moisture,False,,https://www.deonlinedrogist.nl/drogist/shea-moisture-coconut-hibiscus-curl-shine-conditioner-384ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,169,Olaplex No.5 Fine Bond Maintenance Conditioner 250ML,Olaplex,False,,https://www.deonlinedrogist.nl/drogist/olaplex-no-5-fine-bond-maintenance-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,170,Color Wow Money Mist Leave-in Conditioner 150ML,,False,,https://www.deonlinedrogist.nl/drogist/color-wow-money-mist-leave-in-conditioner-150ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,171,Umberto Giannini Thirsty Curls Conditioner 250ML,,False,,https://www.deonlinedrogist.nl/drogist/umberto-giannini-thirsty-curls-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,172,Faith in Nature Conditioner Zeewier en Citrus 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-conditioner-zeewier-en-citrus-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,173,Umberto Giannini Curl Jelly Smoothie 250ML,,False,,https://www.deonlinedrogist.nl/drogist/umberto-giannini-curl-jelly-smoothie-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,174,Attitude Super Leaves Men Versterkende 2-In-1 Shampoo & Conditioner 415ML,,False,,https://www.deonlinedrogist.nl/drogist/attitude-super-leaves-men-versterkende-2-in-1-shampoo-conditioner-415ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,175,Naturtint CC Cream 50ML,,False,,https://www.deonlinedrogist.nl/naturtint-naturtint-cream-50ml-p-107945.html
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,176,Petal Fresh Hair ResQ Thickening Conditioner 355ML,,False,,https://www.deonlinedrogist.nl/drogist/petal-fresh-hair-resq-thickening-conditioner-355ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,177,Attitude Super Leaves Curls Versterkende Conditioner 473ML,,False,,https://www.deonlinedrogist.nl/drogist/attitude-super-leaves-curls-versterkende-conditioner-473ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,178,Cameleo Conditioner Silver Anti-Yellow Effect 200ML,,False,,https://www.deonlinedrogist.nl/drogist/cameleo-conditioner-silver-anti-yellow-effect.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,179,Urban Care Argan Oil & Keratin Oil-In-Cream Leave-In Hair Conditioner 150ML,,False,,https://www.deonlinedrogist.nl/drogist/urban-care-argan-oil-keratin-oil-in-cream-leave-in-hair-conditioner-150ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,180,Noughty To The Rescue Moisture Boost Conditioner 250ML,,False,,https://www.deonlinedrogist.nl/drogist/noughty-to-the-rescue-moisture-boost-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,181,Shea Moisture Manuka Honey & Mafura Oil Intensive Hydration Conditioner 384ML,Shea Moisture,False,,https://www.deonlinedrogist.nl/drogist/shea-moisture-manuka-honey-mafura-oil-intensive-hydration-conditioner-384ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,182,Neqi Conditioner Diamond Glass 250ML,,False,,https://www.deonlinedrogist.nl/drogist/neqi-conditioner-diamond-glass-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,183,Hask Keratin Smooth Deep Conditioner 50GR,,False,,https://www.deonlinedrogist.nl/drogist/hask-keratin-smooth-deep-conditioner-50gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,184,Palmers Coconut Oil Moisture Boost Leave-in Conditioner 250ML,,False,,https://www.deonlinedrogist.nl/drogist/palmers-coconut-oil-moisture-boost-leave-in-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,185,Imbue. Imbue Curl Respecting Conditioner 100ML,,False,,https://www.deonlinedrogist.nl/drogist/imbue-imbue-curl-respecting-conditioner-100ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,186,John Frieda Frizz Ease Miraculous Recovery Deep Conditioner 250ML,John Frieda,False,,https://www.deonlinedrogist.nl/drogist/john-frieda-frizzease-miraculous-recovery-deep-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,187,Hask Argan Oil Repairing Conditioner Mini 100ML,,False,,https://www.deonlinedrogist.nl/drogist/hask-argan-oil-repairing-conditioner-100ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,188,Hairwonder Repair & Vitality Conditioner 200ML,,False,,https://www.deonlinedrogist.nl/drogist/hairwonder-repair-vitality-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,189,Imbue. Coil Rejoicing Leave In Conditioner 400ML,,False,,https://www.deonlinedrogist.nl/drogist/imbue-coil-rejoicing-leave-in-conditioner-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,190,Nature Care Conditioner Aloë Vera 250ML,,False,,https://www.deonlinedrogist.nl/drogist/nature-care-conditioner-aloe-vera-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,191,Urtekram Rose Spray Conditioner 250ML,Urtekram,False,,https://www.deonlinedrogist.nl/urtekram-conditioner-spray-rose-p-67110.html
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,192,Skoon Solid Conditioner Moisture & Care 60GR,,False,,https://www.deonlinedrogist.nl/drogist/skoon-solid-conditioner-moisture-care-60gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,193,Schwarzkopf Gliss Kur Split Hair Miracle Conditioner 200ML,Schwarzkopf,True,,https://www.deonlinedrogist.nl/drogist/gliss-split-hair-miracle-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,194,Petal Fresh Conditioner Grape Seed & Olive Oil 475ML,,False,,https://www.deonlinedrogist.nl/drogist/petal-fresh-conditioner-grape-seed-olive-oil.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,195,Fagron Milde Conditioner 200ML,,False,,https://www.deonlinedrogist.nl/drogist/fagron-milde-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,196,HappySoaps Melon Power Conditioner Bar 65GR,,False,,https://www.deonlinedrogist.nl/drogist/happysoaps-melon-power-conditioner-bar-65gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,197,Hask Monoi Coconut Oil Nourishing Conditioner 355ML,,False,,https://www.deonlinedrogist.nl/drogist/hask-monoi-coconut-oil-nourishing-conditioner-355ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,198,Speick Natural Aktiv Hair Conditioner 150ML,,False,,https://www.deonlinedrogist.nl/drogist/speick-aktiv-hair-conditioner-150ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,199,Schwarzkopf Gliss Kur Color Perfector Repair & Protect Conditioner 200ML,Schwarzkopf,True,,https://www.deonlinedrogist.nl/drogist/schwarzkopf-glisskur-color-perfector-repair-protect-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,4,200,Olaplex Blond Enhancer Toning Conditioner No.5P 250ML,Olaplex,False,,https://www.deonlinedrogist.nl/drogist/olaplex-blond-enhancer-toning-conditioner-no-5p-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,201,Hask Keratin Smoothhing Conditioner Mini 100ML,,False,,https://www.deonlinedrogist.nl/drogist/hask-keratin-smoothhing-conditioner-mini-100ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,202,Olaplex Hydrating Curl Conditioner No.5 250ML,Olaplex,False,,https://www.deonlinedrogist.nl/drogist/olaplex-hydrating-curl-conditioner-no-5-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,203,Faith in Nature ConditionerTea Tree 400ML,,False,,https://www.deonlinedrogist.nl/drogist/faith-in-nature-conditioner-tea-tree-400ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,204,Umberto Giannini Curl Jelly Care Conditioner Mini 50ML,,False,,https://www.deonlinedrogist.nl/drogist/umberto-giannini-curl-jelly-care-conditioner-mini-50ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,205,Urban Care Twisted Curls Hibiscus & Shea Butter Leave-In Hair Conditioner 200ML,,False,,https://www.deonlinedrogist.nl/drogist/urban-care-twisted-curls-hibiscus-shea-butter-leave-in-hair-conditioner-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,206,Botanique Granaatappel Conditioner Bar 60GR,,False,,https://www.deonlinedrogist.nl/drogist/botanique-granaatappel-conditioner-bar-60gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,207,Garnier Loving Blends Houtskool & Komijnzaad Conditioner 250ML,Loving Blends,False,,https://www.deonlinedrogist.nl/drogist/garnier-loving-blends-houtskool-komijnzaad-conditioner-250ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,208,Dr Organic Aloe Vera Conditioner 265ML,,False,,https://www.deonlinedrogist.nl/drogist/dr-organic-aloe-vera-conditioner-265ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,209,Attitude Super Leaves Colour Protection Conditioner 240ML,,False,,https://www.deonlinedrogist.nl/drogist/attitude-super-leaves-colour-protection-conditioner-240ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,210,Biosilk Silk Therapy Original Hair & Body 167ML,,False,,https://www.deonlinedrogist.nl/drogist/biosilk-silk-therapy-original-hair-body-167ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,211,HappySoaps Chamomile Conditioner Bar 65GR,,False,,https://www.deonlinedrogist.nl/drogist/happysoaps-chamomile-conditioner-bar-65gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,212,Sante Naturkosmetik Perfect Curls Conditioner 150ML,,False,,https://www.deonlinedrogist.nl/drogist/sante-naturkosmetik-perfect-curls-conditioner-150ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,213,Urban Care Rosemary & Clove Haarwater 200ML,,False,,https://www.deonlinedrogist.nl/drogist/urban-care-rosemary-clove-haarwater-200ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,214,Hask Teatree Oil & Rosemary Conditioner 355ML,,False,,https://www.deonlinedrogist.nl/drogist/hask-teatree-oil-rosemary-conditioner-355ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,215,Dr Organic Tea Tree Conditioner 265ML,,False,,https://www.deonlinedrogist.nl/drogist/dr-organic-tea-tree-conditioner-265ml.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,216,HappySoaps Tender Rose Conditioner Bar 65GR,,False,,https://www.deonlinedrogist.nl/drogist/happysoaps-tender-rose-conditioner-bar-65gr.htm
De Online Drogist,deonlinedrogist.nl,search_paginated,ok,5,217,Attitude Super Leaves Curls Verzorgende Conditioner 473ML,,False,,https://www.deonlinedrogist.nl/drogist/attitude-super-leaves-curls-verzorgende-conditioner-473ml.htm
